Title,Image,Image1,Image2,Image3,Image4,Image5,Image6,Info,Info7,Image8,postingpills,Price,Location,Keywords,gotoposting_URL,gotoposting,Description,publisherlogo_URL,Image9
,https://www.inmuebles24.com/propiedades/se-renta-oficina-corportiva-en-calle-acapulco-roma-62695824.html,,,,,,,,,,,"
							MN 33,440
						","
	
		 Roma Norte 
	
"," Roma Norte, Cuauhtémoc","
	
		

			

			 
				
					
					152 m²
				
			

			

			

			

			

		

			 
				
			

			

			

			

			

			

		

			

			

			

			

			

			

		
	
","
					Excelente ubicación, edificio corporativo, cuenta con elevadores, recepción a la entrada, baños entre pisos, guardia en la entrada. 
					
				",,,
,https://www.inmuebles24.com/propiedades/excelente-oficina-en-renta-en-calle-acapulco-roma-62666909.html,https://img10.naventcdn.com/avisos/18/00/62/66/69/09/360x266/287109601.jpg,https://img10.naventcdn.com/avisos/18/00/62/66/69/09/360x266/287109597.jpg,https://img10.naventcdn.com/avisos/18/00/62/66/69/09/360x266/287109598.jpg,https://img10.naventcdn.com/avisos/18/00/62/66/69/09/360x266/287109596.jpg,https://img10.naventcdn.com/avisos/18/00/62/66/69/09/360x266/287109599.jpg,https://img10.naventcdn.com/avisos/18/00/62/66/69/09/360x266/287109600.jpg,https://img10.naventcdn.com/avisos/18/00/62/66/69/09/360x266/287109595.jpg,,,,"
							MN 33,440
						","
	
		 Roma Norte 
	
"," Roma Norte, Cuauhtémoc","
	
		

			

			 
				
					
					152 m²
				
			

			

			

			

			

		

			 
				
			

			

			

			

			

			

		

			

			

			

			

			

			

		
	
","
					Oficina de 152 m2, edificio para oficinas, cuenta con elevadores, recepción a la entrada, baños entre pisos, guardia en la entrada. Excelente ubicación. 
					
				",,,
,https://www.inmuebles24.com/propiedades/oficina-comercial-en-renta-62285199.html,https://img10.naventcdn.com/avisos/18/00/62/28/51/99/360x266/291349633.jpg,https://img10.naventcdn.com/avisos/18/00/62/28/51/99/360x266/291349634.jpg,https://img10.naventcdn.com/avisos/18/00/62/28/51/99/360x266/291349632.jpg,https://img10.naventcdn.com/avisos/18/00/62/28/51/99/360x266/291349638.jpg,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABAQMAAAAl21bKAAAAA1BMVEX///+nxBvIAAAACklEQVQI12NgAAAAAgAB4iG8MwAAAABJRU5ErkJggg==",https://img10.naventcdn.com/avisos/18/00/62/28/51/99/360x266/291349624.jpg,https://img10.naventcdn.com/avisos/18/00/62/28/51/99/360x266/291349636.jpg,14,Ver más fotos,https://img10.naventcdn.com/avisos/18/00/62/28/51/99/360x266/291349627.jpg,"
							MN 58,400
						","
	
		COSTERA MIGUEL ALEMAN
	
"," Acapulco de Juárez, Guerrero","
	
		

			

			 
				
					
					254 m²
				
			

			

			

			

			

		

			 
				
			

			

			

			

			

			

		

			

			

			

			

			 
				
					
					1
					
						baño
					
				
			

			

		

			

			

			

			

			

			

		
	
","
					Renta de oficinas de diferentes medidas y precios, en Edificio muy bien ubicado en Costera Miguel Alemán, junto a notarias, bancos, etc. Con elevador y seguridad. Se renta un piso completo con 253. 61 mtrs2 (4) 
					
				",,,
,https://www.inmuebles24.com/propiedades/oficinas-en-renta-sobre-costera-miguel-aleman-62285197.html,,,,,,,,,,,"
							MN 7,200
						","
	
		Costera Miguel Alemán
	
"," Acapulco de Juárez, Guerrero","
	
		

			

			

			

			

			 
				
					
					1
					
						baño
					
				
			

			

		

			

			

			

			

			

			

		
	
","
					Renta de oficinas de diferentes medidas y precios, en Edificio muy bien ubicado en Costera Miguel Alemán, junto a notarias, bancos, etc. Con elevador y seguridad. Precios desde $7, 200. 00 con 36. 47 mtrs (4) 
					
				",,,
,https://www.inmuebles24.com/propiedades/pisos-completos-frente-a-wal-mart-icacos-sobre-costera-63584178.html,,,,,,,,,,,"
							MN 82,816
						","
	
		 Icacos 
	
"," Icacos, Acapulco de Juárez","
	
		

			

			 
				
					
					487 m²
				
			

			

			

			

			

		

			 
				
			

			

			

			

			

			

		

			

			

			

			

			 
				
					
					1
					
						baño
					
				
			

			

		

			

			

			

			

			

			 
				
					
					10
					
						estac.
					
				
			

		

			

			

			

			

			

			

		
	
","
					Piso 4 y 5 en renta. Edificio frente a walmart Icacos, en Av costera Miguel Aleman. Ideal para bufet de abogados, notarias o dependencias de gobierno. Cuenta con estacionamiento subterráneo y elevador. Características: Piso #4. 5 despachos. Zona de usos múltiples. Baños. Bodega. Cocina. Dimenciones: 487. 88m2. Precio de Renta: $200 m2 = $97, 576. 00. Piso #3. 8 despachos pequeños. Baños. Zona de usos múltiples. Dimenciones: 414. 08 m2. Precio de Renta: $200m2 = $82, 816. 00
					
				",,,
,https://www.inmuebles24.com/propiedades/despacho-excelente-63430194.html,,,,,,,,,,,"
							MN 82,816
						","
	
		 Icacos 
	
"," Icacos, Acapulco de Juárez","
	
		

			

			 
				
					
					488 m²
				
			

			

			

			

			

		

			 
				
			

			

			

			

			

			

		

			

			

			

			

			

			 
				
					
					2
					
						estac.
					
				
			

		
	
","
					Piso 4 y 5 en renta. Edificio frente a walmart Icacos, en Av costera Miguel Alemen. Ideal para bufet de abogados, notarias o dependencias de gobierno. Cuenta con estacionamiento subterráneo y elevador. Características: Piso #4. 5 despachos. Zona de usos múltiples. Baños. Bodega. Cocina. Dimenciones: 487. 88m2. Precio de Renta: $200 m2 = $97, 576. 00. Piso #3. 8 despachos pequeños. Baños. Zona de usos múltiples. Dimenciones: 414. 08 m2. Precio de Renta: $200m2 = $82, 816. 00
					
				",,,
,https://www.inmuebles24.com/propiedades/en-renta-oficinas-equipadas-en-acapulco-a-20-m-de-63420719.html,https://img10.naventcdn.com/avisos/18/00/63/42/07/19/360x266/302100157.jpg,https://img10.naventcdn.com/avisos/18/00/63/42/07/19/360x266/302100159.jpg,https://img10.naventcdn.com/avisos/18/00/63/42/07/19/360x266/302100153.jpg,https://img10.naventcdn.com/avisos/18/00/63/42/07/19/360x266/302100165.jpg,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABAQMAAAAl21bKAAAAA1BMVEX///+nxBvIAAAACklEQVQI12NgAAAAAgAB4iG8MwAAAABJRU5ErkJggg==",https://img10.naventcdn.com/avisos/18/00/63/42/07/19/360x266/302100156.jpg,https://img10.naventcdn.com/avisos/18/00/63/42/07/19/360x266/302100162.jpg,6,Ver más fotos,https://img10.naventcdn.com/avisos/18/00/63/42/07/19/360x266/302100152.jpg,"
							MN 7,500
						","
	
		 Fraccionamiento Costa Azul 
	
"," Fraccionamiento Costa Azul, Acapulco de Juárez","
	
		

			

			 
				
					
					1000 m²
				
			

			

			

			

			

		

			 
				
			

			

			

			

			

			

		

			

			

			

			 
				
					
						
							
								
								1 rec.
								
							
						
					
				
			

			

			

		

			

			

			

			

			 
				
					
					2
					
						baños
					
				
			

			

		
	
","
					Ofrezco en renta anual, Oficinas de 12 m2. Amuebladas. Aire acondicionado. Sala de espera de uso comun. Baños para Damas y Caballeros de uso común. Sala de juntas. Ubicacion: Fraccionamiento Costa Azul. A 100 metros de la costera Miguel Alemán a la altura de del edificio Oceanic 2000. Incluido: Suministro agua potable. Luz aparte. Contrato anual. 
					
				",,,
,https://www.inmuebles24.com/propiedades/oficina-en-renta-en-la-colonia-roma-norte-62666224.html,,,,,,,,,,,"
							MN 30,360
						","
	
		 Roma Norte 
	
"," Roma Norte, Cuauhtémoc","
	
		

			

			 
				
					
					138 m²
				
			

			

			

			

			

		

			 
				
			

			

			

			

			

			

		

			

			

			

			

			

			

		
	
","
					Oficina de 138 metros cuadrados, ubicado en Roma Norte, edificio corporativo, cuenta con elevadores, recepción a la entrada, baños entre pisos, guardia en la entrada, excelente ubicación. 
					
				",,,
,https://www.inmuebles24.com/propiedades/se-renta-oficina-excelente-ubicacion-62666019.html,,,,,,,,,,,"
							MN 35,640
						","
	
		 Roma Norte 
	
"," Roma Norte, Cuauhtémoc","
	
		

			

			 
				
					
					162 m²
				
			

			

			

			

			

		

			 
				
			

			

			

			

			

			

		

			

			

			

			

			

			

		
	
","
					Edificio corporativo, oficina disponible de 162 m2, cuenta con elevadores, baños entre pisos, seguridad 24 horas, recepción en la entrada, ubicado en la colonia Roma Norte. 
					
				",,,
Se Renta Oficina Corporativa en Roma Norte,https://www.inmuebles24.com/propiedades/se-renta-oficina-corporativa-en-roma-norte-62665812.html,https://img10.naventcdn.com/avisos/18/00/62/66/58/12/360x266/287093363.jpg,https://img10.naventcdn.com/avisos/18/00/62/66/58/12/360x266/287093366.jpg,https://img10.naventcdn.com/avisos/18/00/62/66/58/12/360x266/287093369.jpg,https://img10.naventcdn.com/avisos/18/00/62/66/58/12/360x266/287093368.jpg,https://img10.naventcdn.com/avisos/18/00/62/66/58/12/360x266/287093365.jpg,https://img10.naventcdn.com/avisos/18/00/62/66/58/12/360x266/287093367.jpg,https://img10.naventcdn.com/avisos/18/00/62/66/58/12/360x266/287093364.jpg,,,,"MN 17,600",Roma Norte,"Roma Norte, Cuauhtémoc",80 m²,"Edificio corporativo oficinas con diferentes metrajes disponibles, cuenta con elevadores, recepción lobby, baños entre pisos, guardia en la entrada, excelente ubicación. ",,,
Oficinas con Excelente Ubicación,https://www.inmuebles24.com/propiedades/oficinas-con-excelente-ubicacion-61504738.html,https://img10.naventcdn.com/avisos/18/00/61/50/47/38/360x266/277176943.jpg,https://img10.naventcdn.com/avisos/18/00/61/50/47/38/360x266/277176954.jpg,https://img10.naventcdn.com/avisos/18/00/61/50/47/38/360x266/277176951.jpg,https://img10.naventcdn.com/avisos/18/00/61/50/47/38/360x266/277176950.jpg,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABAQMAAAAl21bKAAAAA1BMVEX///+nxBvIAAAACklEQVQI12NgAAAAAgAB4iG8MwAAAABJRU5ErkJggg==",https://img10.naventcdn.com/avisos/18/00/61/50/47/38/360x266/277176944.jpg,https://img10.naventcdn.com/avisos/18/00/61/50/47/38/360x266/277176938.jpg,14,Ver más fotos,https://img10.naventcdn.com/avisos/18/00/61/50/47/38/360x266/277176945.jpg,"MN 8,500",Anton de Alaminos,"Fraccionamiento Costa Azul, Acapulco de Juárez","300 m²
3 rec.
3 baños
2 estac.","Renta de oficinas. El Edificio cuenta con planta baja y 4 pisos, los cuales tienen por lo menos 3 oficinas por piso, se pueden rentar por piso, Oficinas privadas o Espacio individual. Este se encuentra ubicado en la calle Antón De Alaminos, a media cuadra de la costera Miguel Alemán, en la colonia Costa Azul, del municipio de Acapulco, Guerrero, muy cerca de escuelas, bancos, tiendas de auto servicio, hoteles, restaurantes, viviendas, etc. Disponibles: Piso 2. -140 m2. -5 privados. -3 baños. -Sala de espera. -Cocina. Piso 3 y 4. -140m2. Cuenta con 3 oficinas y area para sala de Juntas, el area central que se puede dividir con mamparas de acuerdo a las necesidades de quien lo rente, cuenta con un balcón bastante amplio. Wig: poxlv8z",,,
"Oficinas en Renta, La Mejor Zona Corporativa y Bancaria de La Costera m. Aleman",https://www.inmuebles24.com/propiedades/oficinas-en-renta-la-mejor-zona-corporativa-y-52248584.html,https://img10.naventcdn.com/avisos/18/00/52/24/85/84/360x266/60822613.jpg,https://img10.naventcdn.com/avisos/18/00/52/24/85/84/360x266/60822614.jpg,https://img10.naventcdn.com/avisos/18/00/52/24/85/84/360x266/60822615.jpg,https://img10.naventcdn.com/avisos/18/00/52/24/85/84/360x266/60822616.jpg,https://img10.naventcdn.com/avisos/18/00/52/24/85/84/360x266/60822617.jpg,https://img10.naventcdn.com/avisos/18/00/52/24/85/84/360x266/60822618.jpg,,,,,"MN 25,000",Fraccionamiento Club Deportivo,"Fraccionamiento Club Deportivo, Acapulco de Juárez","300 m²
5 rec.
3 baños","Oficinas en Renta, zona corporativa y bancaria de la Costera Miguel Aleman. Fraccionamiento Club Deportivo Frente al Centro de Convenciones. 300 Metros Cuadrados. 1° Piso. 6 Privados. 2 baños. Sala de Juntas. Recepción",,,
Lindas Oficinas en Renta en Costera en Zona Dorada,https://www.inmuebles24.com/propiedades/lindas-oficinas-en-renta-en-costera-en-zona-dorada-56882228.html,https://img10.naventcdn.com/avisos/18/00/56/88/22/28/360x266/137475754.jpg,https://img10.naventcdn.com/avisos/18/00/56/88/22/28/360x266/137475752.jpg,https://img10.naventcdn.com/avisos/18/00/56/88/22/28/360x266/137475753.jpg,,,,,,,,"MN 25,000",Fraccionamiento Costa Azul,"Fraccionamiento Costa Azul, Acapulco de Juárez","140 m²
1 baño
2 estac.","Excelente ubicacion, buenos acabados. elevador. estacionamiento. 140 M2",,,
Oficina en Renta por Televisa Uso de Suelo Lomas de San Ánge,https://www.inmuebles24.com/propiedades/oficina-en-renta-por-televisa-uso-de-suelo-lomas-de-63498620.html,https://img10.naventcdn.com/avisos/18/00/63/49/86/20/360x266/304279669.jpg,https://img10.naventcdn.com/avisos/18/00/63/49/86/20/360x266/304279682.jpg,https://img10.naventcdn.com/avisos/18/00/63/49/86/20/360x266/304279690.jpg,https://img10.naventcdn.com/avisos/18/00/63/49/86/20/360x266/304279691.jpg,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABAQMAAAAl21bKAAAAA1BMVEX///+nxBvIAAAACklEQVQI12NgAAAAAgAB4iG8MwAAAABJRU5ErkJggg==",https://img10.naventcdn.com/avisos/18/00/63/49/86/20/360x266/304279677.jpg,https://img10.naventcdn.com/avisos/18/00/63/49/86/20/360x266/304279685.jpg,21,Ver más fotos,https://img10.naventcdn.com/avisos/18/00/63/49/86/20/360x266/304279665.jpg,"MN 55,000",Antiguo  Camino Acapulco,"Lomas de San Angel Inn, Alvaro Obregón","262 m²
2 baños
2 estac.","Fantástica casa para oficina en renta en Lomas de San Ángel Inn Álvaro Obregón inmueble cuenta con uso de suelo de oficina por derechos adquiridos lista para cambiarse con proyecto y remodelación de Arquitecto Antonio Antollini, 210 m2 de terreno y 262 m2 de construcción, cuenta con gas natural, cisterna, sistema de voz y datos, puerta principal blindada, paredes y muros con esquineros metálicos, todos los baños con con cantera y espejos de diseño, muebles y puertas de madera, ventanería con herrería, que la hace muy segura, consta de espacio sala y comedor en desnivel con una excelente iluminación natural que es alimentada por un moderno cubo de luz con persiana eléctrica, medio baño de visitas, cocina integral, salida a la linda terraza de cantera con espejo de agua de 60 mts. Y en la segunda Planta se encuentran 3 habitaciones, la principal con baño y privado, un segundo baño que le da servicio al resto, family room, el cuarto de servicio y área de lavado se encuentra en el tercer nivel de la casa con acceso desde la cocina. Estacionamiento para 2 autos, con posibilidad de estacionar otros 3 mas en batería afuera, puertas eléctricas reforzadas, conmutador, todo en impecable estado de conservación. Documentación en regla, es una gran oportunidad, pide tu cita hoy mismo, que no se te vaya. *si da factura y es más iva. EasyBroker id: eb-ju7309",,,
"Oficinas, Renta, Monterrey, Las Brisas",https://www.inmuebles24.com/propiedades/oficinas-renta-monterrey-las-brisas-62223010.html,https://img10.naventcdn.com/avisos/18/00/62/22/30/10/360x266/278805663.jpg,https://img10.naventcdn.com/avisos/18/00/62/22/30/10/360x266/278805661.jpg,https://img10.naventcdn.com/avisos/18/00/62/22/30/10/360x266/278805662.jpg,https://img10.naventcdn.com/avisos/18/00/62/22/30/10/360x266/278805659.jpg,https://img10.naventcdn.com/avisos/18/00/62/22/30/10/360x266/278805660.jpg,,,,,,"MN 40,000",Las Brisas,"Las Brisas, Monterrey",255 m²,Excelente Ubicación. 255 mts 2 de oficina. Excelente ubicación. Magnifico precio. Se pueden quitar los muros y dejar el área abierta o dejar algunos privados. ,,,
Oficina en Renta en Acapulco de Juarez Centro,https://www.inmuebles24.com/propiedades/oficina-en-renta-en-acapulco-de-juarez-centro-61390022.html,https://img10.naventcdn.com/avisos/18/00/61/39/00/22/360x266/263284466.jpg,https://img10.naventcdn.com/avisos/18/00/61/39/00/22/360x266/263284352.jpg,https://img10.naventcdn.com/avisos/18/00/61/39/00/22/360x266/263284348.jpg,https://img10.naventcdn.com/avisos/18/00/61/39/00/22/360x266/263284355.jpg,https://img10.naventcdn.com/avisos/18/00/61/39/00/22/360x266/263284359.jpg,https://img10.naventcdn.com/avisos/18/00/61/39/00/22/360x266/263285163.jpg,,,,,"MN 43,000",QUEBRADA,"Acapulco de Juárez Centro, Acapulco de Juárez","344 m²
1 rec.
1 baño","Nocnok id: mx21-kj3048. Local para oficinas O consultorios de 344 M2 $43, 000. 00. ubicación: calle quebrada centro. descripción: local para oficinas O consultorios en primer piso con baño. -piso cerámico de tráfico pesado. -uso de suelo mixto. contrato por año, precio mas iva. Nota: recién remodelado. Requisitos de arrendatario. persona física: * identificación con fotografía (ife) * comprobante de domicilio. *copia del registró federal de contribuyentes. *dos depositos en garantia equivalente A dos pagos. de un mes de renta. *un depósito en garantia equivalente A un pago. de una renta pagada por anticipado. *un mes de renta corriente. *para efectos de firma de contrato se debe. realizar en presencia de los interesados. (arrendador Y arrendatario) firmando E. imprimiendo la huella. • declaracion anual del año anterior. • pago de licencia de funcionamiento. (dentro de los primeros 3 meses de apertura del negocio) • no antecedentes penales. • obligado solidario (aval copia de ife Y comprobante de domicilio) persona moral: *copia certificada de acta constitutiva. *copia certificada de poder notarial (vigente) *identificacion de los representantes legales (ife) *copia de la constancia de situacion fiscal (registro federal de contribuyente) actualizada. *contrato de un año. *dos depositos en garantia equivalente A dos pagos. de un mes de renta (sin iva). Por posibles daños. *una renta pagada por anticipado más iva. Como garantía por algún atraso. *un mes de renta corriente. *para efectos de firma de contrato se debe. realizar en presencia de los interesados. (arrendador Y arrendatario) firmando E. imprimiendo la huella. *3 referencias comerciales. * póliza de responsabilidad civil con cobertura de arrendatario. cobertura mínima de 2 millones de pesos. • declaracion anual del año anterior. • pago de licencia de funcionamiento. (dentro los primeros 3 meses de apertura del negocio) • no antecedentes penales. • obligado solidario (aval copia de ife Y comprobante de domicilio) advertencia: Recuerda que nunca debes dar un anticipo sin validar que esta publicación sea legítima. Nocnok no se hace responsable por la información contenida en los anuncios publicados por los usuarios a través de su sistema. ",,,
Oficina en Renta en Roma Norte,https://www.inmuebles24.com/propiedades/oficina-en-renta-en-roma-norte-62144546.html,https://img10.naventcdn.com/avisos/18/00/62/14/45/46/360x266/277278337.jpg,https://img10.naventcdn.com/avisos/18/00/62/14/45/46/360x266/277278338.jpg,https://img10.naventcdn.com/avisos/18/00/62/14/45/46/360x266/277278339.jpg,,,,,,,,"MN 8,800",Acapulco,"Roma Norte, Cuauhtémoc","40 m²
1 rec.
1 estac.","Nocnok id: mx21-lh7035. Oficina en renta Roma. 40m2, 1 cubiculo, área abierta, baños de hombres y mujeres en áreas comunes, 2 elevadores, lobby con policía. El precio incluye mantenimiento y es mas iva. advertencia: Recuerda que nunca debes dar un anticipo sin validar que esta publicación sea legítima. Nocnok no se hace responsable por la información contenida en los anuncios publicados por los usuarios a través de su sistema. ",,,
Oficina en Renta en Roma Norte,https://www.inmuebles24.com/propiedades/oficina-en-renta-en-roma-norte-61562313.html,https://img10.naventcdn.com/avisos/18/00/61/56/23/13/360x266/266315048.jpg,https://img10.naventcdn.com/avisos/18/00/61/56/23/13/360x266/266315284.jpg,https://img10.naventcdn.com/avisos/18/00/61/56/23/13/360x266/266315040.jpg,https://img10.naventcdn.com/avisos/18/00/61/56/23/13/360x266/266315046.jpg,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABAQMAAAAl21bKAAAAA1BMVEX///+nxBvIAAAACklEQVQI12NgAAAAAgAB4iG8MwAAAABJRU5ErkJggg==",https://img10.naventcdn.com/avisos/18/00/61/56/23/13/360x266/266315281.jpg,https://img10.naventcdn.com/avisos/18/00/61/56/23/13/360x266/266315570.jpg,2,Ver más fotos,https://img10.naventcdn.com/avisos/18/00/61/56/23/13/360x266/266315047.jpg,"MN 33,499",Acapulco,"Roma Norte, Cuauhtémoc","152 m²
6 rec.
1 baño
2 estac.","Nocnok id: mx21-ki9781. Oficina en excelente ubicación 152 m2, recepción, 4 privados, baño, área para cocineta ó archiveros y amplio espacio disponible. Circuito cerrado de seguridad y vigilancia en todos los pisos e interfon. 2 Elevadores, servicio de limpieza en áreas comunes. 2 lugares de estacionamiento, acomodador de autos. Precio más iva, ya incluye mantenimiento. Cerca Metro Chapultepec y Torre bbva. Informes y citas: correo: Ver datos. C. Ver datos. Living Real Estate México. advertencia: Recuerda que nunca debes dar un anticipo sin validar que esta publicación sea legítima. Nocnok no se hace responsable por la información contenida en los anuncios publicados por los usuarios a través de su sistema. ",,,
Oficina en Renta en Roma Norte,https://www.inmuebles24.com/propiedades/oficina-en-renta-en-roma-norte-61562312.html,https://img10.naventcdn.com/avisos/18/00/61/56/23/12/360x266/266314152.jpg,https://img10.naventcdn.com/avisos/18/00/61/56/23/12/360x266/266314145.jpg,https://img10.naventcdn.com/avisos/18/00/61/56/23/12/360x266/266314165.jpg,https://img10.naventcdn.com/avisos/18/00/61/56/23/12/360x266/266314160.jpg,https://img10.naventcdn.com/avisos/18/00/61/56/23/12/360x266/266321558.jpg,,,,,,"MN 17,600",Acapulco,"Roma Norte, Cuauhtémoc","80 m²
3 rec.
1 estac.","Nocnok id: mx21-ki9770. Oficina en excelente ubicación 80 m2, recepción y amplio espacio disponible. Circuito cerrado de seguridad y vigilancia en todos los pisos e interfon. 2 Elevadores, servicio de limpieza en áreas comunes. 2 lugares de estacionamiento, acomodador de autos. Precio más iva incluye mantenimiento. Cerca Metro Chapultepec y Torre bbva. advertencia: Recuerda que nunca debes dar un anticipo sin validar que esta publicación sea legítima. Nocnok no se hace responsable por la información contenida en los anuncios publicados por los usuarios a través de su sistema. ",,,
Oficina en Renta en Roma Norte,https://www.inmuebles24.com/propiedades/oficina-en-renta-en-roma-norte-62144550.html,https://img10.naventcdn.com/avisos/18/00/62/14/45/50/360x266/277278371.jpg,https://img10.naventcdn.com/avisos/18/00/62/14/45/50/360x266/277278372.jpg,https://img10.naventcdn.com/avisos/18/00/62/14/45/50/360x266/277278370.jpg,https://img10.naventcdn.com/avisos/18/00/62/14/45/50/360x266/277278374.jpg,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABAQMAAAAl21bKAAAAA1BMVEX///+nxBvIAAAACklEQVQI12NgAAAAAgAB4iG8MwAAAABJRU5ErkJggg==",https://img10.naventcdn.com/avisos/18/00/62/14/45/50/360x266/277278373.jpg,https://img10.naventcdn.com/avisos/18/00/62/14/45/50/360x266/277278378.jpg,2,Ver más fotos,https://img10.naventcdn.com/avisos/18/00/62/14/45/50/360x266/277278377.jpg,"MN 30,360",Acapulco,"Roma Norte, Cuauhtémoc","138 m²
1 estac.","Nocnok id: mx21-lh7125. Oficina en renta. 1382m2, 2 baños, 2 áreas abiertas, bodega, 1 cubiculo, área divida con 8 módulos, 2 elevadores, lobby con policía. El precio incluye mantenimiento y es mas iva. advertencia: Recuerda que nunca debes dar un anticipo sin validar que esta publicación sea legítima. Nocnok no se hace responsable por la información contenida en los anuncios publicados por los usuarios a través de su sistema. ",,,
Oficina en Renta en Roma Norte,https://www.inmuebles24.com/propiedades/oficina-en-renta-en-roma-norte-62144549.html,https://img10.naventcdn.com/avisos/18/00/62/14/45/49/360x266/277278369.jpg,https://img10.naventcdn.com/avisos/18/00/62/14/45/49/360x266/277278368.jpg,https://img10.naventcdn.com/avisos/18/00/62/14/45/49/360x266/277278365.jpg,https://img10.naventcdn.com/avisos/18/00/62/14/45/49/360x266/277278364.jpg,https://img10.naventcdn.com/avisos/18/00/62/14/45/49/360x266/277278367.jpg,,,,,,"MN 17,600",Acapulco,"Roma Norte, Cuauhtémoc","80 m²
1 rec.
1 estac.","Nocnok id: mx21-lh7106. Oficina en renta. 80m2, con divisiones para terapia, área abierta, 1 cubiculo, baños de hombres y mujeres en áreas comunes, 2 elevadores, lobby con policía y circuito cerrado. El precio incluye mantenimiento y es mas iva. advertencia: Recuerda que nunca debes dar un anticipo sin validar que esta publicación sea legítima. Nocnok no se hace responsable por la información contenida en los anuncios publicados por los usuarios a través de su sistema. ",,,
Oficina en Renta en Condesa,https://www.inmuebles24.com/propiedades/oficina-en-renta-en-condesa-60913070.html,https://img10.naventcdn.com/avisos/18/00/60/91/30/70/360x266/259136555.jpg,https://img10.naventcdn.com/avisos/18/00/60/91/30/70/360x266/259137514.jpg,https://img10.naventcdn.com/avisos/18/00/60/91/30/70/360x266/259137517.jpg,https://img10.naventcdn.com/avisos/18/00/60/91/30/70/360x266/259136559.jpg,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABAQMAAAAl21bKAAAAA1BMVEX///+nxBvIAAAACklEQVQI12NgAAAAAgAB4iG8MwAAAABJRU5ErkJggg==",https://img10.naventcdn.com/avisos/18/00/60/91/30/70/360x266/259136566.jpg,https://img10.naventcdn.com/avisos/18/00/60/91/30/70/360x266/259136557.jpg,13,Ver más fotos,https://img10.naventcdn.com/avisos/18/00/60/91/30/70/360x266/259137369.jpg,"MN 33,440",Acapulco,"Condesa, Cuauhtémoc","152 m²
2 estac.","Nocnok id: mx21-kg8128. Excelente oficina en renta Condesa. 152m2, recepción, sala de juntas, 5 cubículos, baños en áreas comunes, 2 estacionamientos, 2 elevadores, lobby con policía. El precio incluye mantenimiento y es más iva. No corredores. advertencia: Recuerda que nunca debes dar un anticipo sin validar que esta publicación sea legítima. Nocnok no se hace responsable por la información contenida en los anuncios publicados por los usuarios a través de su sistema. ",,,
Oficina en Renta en Roma Norte,https://www.inmuebles24.com/propiedades/oficina-en-renta-en-roma-norte-58403029.html,https://img10.naventcdn.com/avisos/18/00/58/40/30/29/360x266/259136708.jpg,https://img10.naventcdn.com/avisos/18/00/58/40/30/29/360x266/259136712.jpg,https://img10.naventcdn.com/avisos/18/00/58/40/30/29/360x266/259137617.jpg,https://img10.naventcdn.com/avisos/18/00/58/40/30/29/360x266/259137620.jpg,https://img10.naventcdn.com/avisos/18/00/58/40/30/29/360x266/259136701.jpg,https://img10.naventcdn.com/avisos/18/00/58/40/30/29/360x266/259136714.jpg,https://img10.naventcdn.com/avisos/18/00/58/40/30/29/360x266/259136710.jpg,,,,"MN 8,800",Acapulco,"Roma Norte, Cuauhtémoc","40 m²
1 rec.
1 baño
1 estac.","Nocnok id: mx20-ic4306. Oficina en renta Roma Norte. 40m2, área abierta, 1 cubículo, 1 estacionamiento, 2 elevadores, baños en areas comunes, lobby con policía 24hrs. Circuito cerrado. Se entrega pintada. El precio incluye mantenimiento y es más iva. no corredores. advertencia: Recuerda que nunca debes dar un anticipo sin validar que esta publicación sea legítima. Nocnok no se hace responsable por la información contenida en los anuncios publicados por los usuarios a través de su sistema. ",,,
